Type	LocationID	State	StateName	County	CountyState	City	FacilityName
AIRPORT	7TS4	TX	TEXAS	HENDERSON	TX	CROSSROADS	SANCTUARY RANCH
AIRPORT	2XA0	TX	TEXAS	FOARD	TX	CROWELL	FOARD COUNTY
HELIPORT	07XS	TX	TEXAS	JOHNSON	TX	CROWLEY	ALLEN PONDEROSA
AIRPORT	XS77	TX	TEXAS	GALVESTON	TX	CRYSTAL BEACH	SEAFOOD WAREHOUSE PARK
AIRPORT	3TA9	TX	TEXAS	ZAVALA	TX	CRYSTAL CITY	CHACON CREEK RANCH
AIRPORT	20R	TX	TEXAS	ZAVALA	TX	CRYSTAL CITY	CRYSTAL CITY MUNI
AIRPORT	TA34	TX	TEXAS	ZAVALA	TX	CRYSTAL CITY	FLYING G
AIRPORT	8TE4	TX	TEXAS	ZAVALA	TX	CRYSTAL CITY	H & F PROPERTIES
AIRPORT	3TA8	TX	TEXAS	ZAVALA	TX	CRYSTAL CITY	PICOSA RANCH
HELIPORT	2TE9	TX	TEXAS	DE WITT	TX	CUERO	CUERO COMMUNITY HOSPITAL
AIRPORT	T71	TX	TEXAS	DE WITT	TX	CUERO	CUERO MUNI
AIRPORT	TA06	TX	TEXAS	HOPKINS	TX	CUMBY	MORRIS MANOR
AIRPORT	TS07	TX	TEXAS	HARRIS	TX	CYPRESS	DRY CREEK
HELIPORT	2XA3	TX	TEXAS	HARRIS	TX	CYPRESS	NORTH CYPRESS MEDICAL CENTER
AIRPORT	8F5	TX	TEXAS	MORRIS	TX	DAINGERFIELD	GREATER MORRIS COUNTY
AIRPORT	DHT	TX	TEXAS	HARTLEY	TX	DALHART	DALHART MUNI
AIRPORT	25TS	TX	TEXAS	DALLAM	TX	DALHART	MILLER AIRFIELD
HELIPORT	TE56	TX	TEXAS	DALLAS	TX	DALLAS	11 TV DALLAS
AIRPORT	ADS	TX	TEXAS	DALLAS	TX	DALLAS	ADDISON
AIRPORT	F69	TX	TEXAS	COLLIN	TX	DALLAS	AIR PARK-DALLAS
AIRPORT	1F7	TX	TEXAS	ROCKWALL	TX	DALLAS	AIRPARK EAST
HELIPORT	53TX	TX	TEXAS	DALLAS	TX	DALLAS	BARSONS UTILITIES
HELIPORT	XA61	TX	TEXAS	DALLAS	TX	DALLAS	BAYLOR UNIVERSITY MEDICAL CENTER DALLAS
HELIPORT	9TA5	TX	TEXAS	DALLAS	TX	DALLAS	CHARLTON-CAREFLITE
HELIPORT	TX98	TX	TEXAS	DALLAS	TX	DALLAS	CRESPI HELISTOP
HELIPORT	49T	TX	TEXAS	DALLAS	TX	DALLAS	DALLAS CBD VERTIPORT
HELIPORT	TA40	TX	TEXAS	DALLAS	TX	DALLAS	DALLAS CITY HALL
AIRPORT	RBD	TX	TEXAS	DALLAS	TX	DALLAS	DALLAS EXECUTIVE
AIRPORT	DAL	TX	TEXAS	DALLAS	TX	DALLAS	DALLAS LOVE FIELD
HELIPORT	9TS8	TX	TEXAS	DALLAS	TX	DALLAS	DALLAS REHABILITATION INSTITUTE
HELIPORT	73TS	TX	TEXAS	DALLAS	TX	DALLAS	FIRE DEPARTMENT TRAINING CENTER
HELIPORT	9TX8	TX	TEXAS	DALLAS	TX	DALLAS	INFOMART
AIRPORT	46TS	TX	TEXAS	COLLIN	TX	DALLAS	LAVON NORTH
AIRPORT	TKI	TX	TEXAS	COLLIN	TX	DALLAS	MCKINNEY NATIONAL
HELIPORT	TS06	TX	TEXAS	DALLAS	TX	DALLAS	MEDICAL CITY DALLAS HOSPITAL
HELIPORT	XS97	TX	TEXAS	DALLAS	TX	DALLAS	METHODIST CHARLTON MEDICAL CENTER
HELIPORT	XA62	TX	TEXAS	DALLAS	TX	DALLAS	METHODIST DALLAS MEDICAL CENTER
HELIPORT	TE43	TX	TEXAS	DALLAS	TX	DALLAS	PARKLAND HEALTH & HOSPITAL SYSTEM
HELIPORT	9TA4	TX	TEXAS	DALLAS	TX	DALLAS	PLACID
HELIPORT	TX53	TX	TEXAS	DALLAS	TX	DALLAS	POLICE H PORT-REDBIRD
HELIPORT	TX18	TX	TEXAS	DALLAS	TX	DALLAS	REDMOND TAYLOR AHP
HELIPORT	TX55	TX	TEXAS	DALLAS	TX	DALLAS	SOUTHLAND CENTER
HELIPORT	TX60	TX	TEXAS	DALLAS	TX	DALLAS	T I COMPANY
HELIPORT	37TA	TX	TEXAS	DALLAS	TX	DALLAS	TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS
HELIPORT	TE22	TX	TEXAS	DALLAS	TX	DALLAS	TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN
HELIPORT	9TS9	TX	TEXAS	DALLAS	TX	DALLAS	TOYOTA OF DALLAS INC
HELIPORT	38TX	TX	TEXAS	DALLAS	TX	DALLAS	UT SOUTHWESTERN MEDICAL CENTER
AIRPORT	DFW	TX	TEXAS	TARRANT	TX	DALLAS-FORT WORTH	DALLAS-FORT WORTH INTL
AIRPORT	DNE	TX	TEXAS	TARRANT	TX	DALLAS-FORT WORTH	DALLAS-FORT WORTH INTL
AIRPORT	XS21	TX	TEXAS	FORT BEND	TX	DAMON	H & S AIRFIELD
AIRPORT	4TA0	TX	TEXAS	FORT BEND	TX	DAMON	PRAIRIE AIRE FIELD
AIRPORT	96TX	TX	TEXAS	BRAZORIA	TX	DANBURY	GARRETT FARMS
AIRPORT	77XS	TX	TEXAS	BRAZORIA	TX	DANBURY	GARRETT RANCH
AIRPORT	2XA2	TX	TEXAS	BRAZORIA	TX	DANBURY	KNAPE
AIRPORT	07TA	TX	TEXAS	BRAZORIA	TX	DANBURY	SALAIKA AVIATION
AIRPORT	78XS	TX	TEXAS	WHARTON	TX	DANEVANG	SMITH AVIATION INC
AIRPORT	TX38	TX	TEXAS	LIPSCOMB	TX	DARROUZETT	DUKE RANCH
AIRPORT	14XS	TX	TEXAS	MILAM	TX	DAVILLA	ISBELL RANCH
AIRPORT	5TS3	TX	TEXAS	NAVARRO	TX	DAWSON	KNAPP PECAN ORCHARD AIRPARK
AIRPORT	3TE1	TX	TEXAS	LIBERTY	TX	DAYTON	GUM ISLAND
AIRPORT	TA07	TX	TEXAS	LIBERTY	TX	DAYTON	JET AG INC
AIRPORT	3TS7	TX	TEXAS	LIBERTY	TX	DAYTON	PAVLAT
AIRPORT	3TE9	TX	TEXAS	LIBERTY	TX	DAYTON	PINOAK
AIRPORT	TS35	TX	TEXAS	LIBERTY	TX	DAYTON	WEST LIBERTY
AIRPORT	TS14	TX	TEXAS	COMANCHE	TX	DE LEON	SMITH FLYING SERVICE
AIRPORT	XA34	TX	TEXAS	WISE	TX	DECATUR	ALLISON FARM
AIRPORT	76T	TX	TEXAS	WISE	TX	DECATUR	BISHOP
AIRPORT	LUD	TX	TEXAS	WISE	TX	DECATUR	DECATUR MUNI
AIRPORT	XA99	TX	TEXAS	WISE	TX	DECATUR	FLAT BUSH
AIRPORT	58T	TX	TEXAS	WISE	TX	DECATUR	HERITAGE CREEK AIRSTRIP
AIRPORT	XA98	TX	TEXAS	WISE	TX	DECATUR	JBJ RANCH
AIRPORT	TX64	TX	TEXAS	WISE	TX	DECATUR	LAZY 9 RANCH
AIRPORT	09T	TX	TEXAS	WISE	TX	DECATUR	LAZY G BAR RANCH
AIRPORT	5TS4	TX	TEXAS	WISE	TX	DECATUR	MC ENTIRE
HELIPORT	XA57	TX	TEXAS	WISE	TX	DECATUR	WISE RGNL HEALTH SYSTEM
HELIPORT	55XA	TX	TEXAS	HARRIS	TX	DEER PARK	1101 EAST BLVD DEER PARK
HELIPORT	61TS	TX	TEXAS	HARRIS	TX	DEER PARK	LA PORTE PLANT
HELIPORT	TE28	TX	TEXAS	HARRIS	TX	DEER PARK	SHELL DEER PARK REFINERY
AIRPORT	54XS	TX	TEXAS	EDWARDS	TX	DEL RIO	BAR C RANCH
AIRPORT	23TS	TX	TEXAS	VAL VERDE	TX	DEL RIO	BERTANI RANCH
AIRPORT	DRT	TX	TEXAS	VAL VERDE	TX	DEL RIO	DEL RIO INTL
AIRPORT	4TE7	TX	TEXAS	VAL VERDE	TX	DEL RIO	DEVIL'S RIVER RANCH
AIRPORT	81TE	TX	TEXAS	KINNEY	TX	DEL RIO	HORN RANCH
AIRPORT	1TS9	TX	TEXAS	VAL VERDE	TX	DEL RIO	INDIANHEAD RANCH
AIRPORT	DLF	TX	TEXAS	VAL VERDE	TX	DEL RIO	LAUGHLIN AFB
AIRPORT	4TE2	TX	TEXAS	KINNEY	TX	DEL RIO	LEWIS PRIVATE
AIRPORT	TA81	TX	TEXAS	VAL VERDE	TX	DEL RIO	MORNING STAR RANCH
AIRPORT	TS04	TX	TEXAS	VAL VERDE	TX	DEL RIO	RIO VISTA RANCH
AIRPORT	8TS8	TX	TEXAS	VAL VERDE	TX	DEL RIO	RNK RANCH
AIRPORT	TA55	TX	TEXAS	TRAVIS	TX	DEL VALLE	DEL VALLE
HELIPORT	4TE5	TX	TEXAS	HUDSPETH	TX	DELL CITY	DELL CITY
AIRPORT	2E5	TX	TEXAS	HUDSPETH	TX	DELL CITY	DELL CITY MUNI
AIRPORT	9XS4	TX	TEXAS	GRAYSON	TX	DENISON	MC KEON AVIATION
HELIPORT	16XA	TX	TEXAS	GRAYSON	TX	DENISON	TEXOMA MEDICAL CENTER HWY 75
AIRPORT	DTO	TX	TEXAS	DENTON	TX	DENTON	DENTON ENTERPRISE
HELIPORT	TS58	TX	TEXAS	DENTON	TX	DENTON	DENTON RGNL MEDICAL CTR - FLOW CAMPUS
AIRPORT	3XS0	TX	TEXAS	DENTON	TX	DENTON	HARTLEE FIELD
AIRPORT	2TS0	TX	TEXAS	DENTON	TX	DENTON	MYSKA FIELD
AIRPORT	TE81	TX	TEXAS	DENTON	TX	DENTON	SMITHER FIELD
HELIPORT	TX50	TX	TEXAS	DENTON	TX	DENTON	TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON
AIRPORT	4TA1	TX	TEXAS	DENTON	TX	DENTON	WARSCHUN RANCH
AIRPORT	E57	TX	TEXAS	YOAKUM	TX	DENVER CITY	DENVER CITY
AIRPORT	1TA5	TX	TEXAS	GAINES	TX	DENVER CITY	TWO LEGGS
HELIPORT	73T	TX	TEXAS	DALLAS	TX	DESOTO	DESOTO
AIRPORT	23R	TX	TEXAS	MEDINA	TX	DEVINE	DEVINE MUNI
AIRPORT	4TS8	TX	TEXAS	MEDINA	TX	D'HANIS	RUSTY'S FLYING SERVICE
AIRPORT	4TE9	TX	TEXAS	MEDINA	TX	D'HANIS	SQUIRREL CREEK RANCH
HELIPORT	29XS	TX	TEXAS	ANGELINA	TX	DIBOLL	TEMPLE EASTEX
HELIPORT	T34	TX	TEXAS	GALVESTON	TX	DICKINSON	TALON AIR
AIRPORT	6TA9	TX	TEXAS	ANDERSON	TX	DILLEY	ANDERSON RANCH
AIRPORT	24R	TX	TEXAS	FRIO	TX	DILLEY	DILLEY AIRPARK
AIRPORT	5TS5	TX	TEXAS	FRIO	TX	DILLEY	MC DONALD RANCH
AIRPORT	T55	TX	TEXAS	CASTRO	TX	DIMMITT	DIMMITT MUNI
AIRPORT	7TS8	TX	TEXAS	CASTRO	TX	DIMMITT	OTT FARMS
AIRPORT	6TS3	TX	TEXAS	GRAYSON	TX	DORCHESTER	TXAEROSPORT AERODROME
AIRPORT	5TE3	TX	TEXAS	HAYS	TX	DRIPPING SPRINGS	ALEXANDER RANCH
AIRPORT	5TE2	TX	TEXAS	HAYS	TX	DRIPPING SPRINGS	BLEAKLEY RANCH
AIRPORT	14TX	TX	TEXAS	HAYS	TX	DRIPPING SPRINGS	KEYES RANCH
HELIPORT	74TA	TX	TEXAS	HAYS	TX	DRIPPING SPRINGS	VARNELL
AIRPORT	6R6	TX	TEXAS	TERRELL	TX	DRYDEN	TERRELL COUNTY
AIRPORT	9F0	TX	TEXAS	ERATH	TX	DUBLIN	DUBLIN MUNI
AIRPORT	17XS	TX	TEXAS	ERATH	TX	DUBLIN	QUAHADI RANCH
AIRPORT	DUX	TX	TEXAS	MOORE	TX	DUMAS	MOORE COUNTY
HELIPORT	05XA	TX	TEXAS	MOORE	TX	DUMAS	MOORE COUNTY HOSPITAL DISTRICT
AIRPORT	0TX8	TX	TEXAS	COLORADO	TX	EAGLE LAKE	DORNAK BRADEN
AIRPORT	ELA	TX	TEXAS	COLORADO	TX	EAGLE LAKE	EAGLE LAKE
AIRPORT	5TE7	TX	TEXAS	COLORADO	TX	EAGLE LAKE	RENZ RANCH
HELIPORT	TA39	TX	TEXAS	COLORADO	TX	EAGLE LAKE	RICE MEDICAL CENTER
HELIPORT	56TE	TX	TEXAS	MAVERICK	TX	EAGLE PASS	AIR EVAC EMS 57 BASE
AIRPORT	5TE0	TX	TEXAS	MAVERICK	TX	EAGLE PASS	COMANCHE RANCH
HELIPORT	0XA2	TX	TEXAS	MAVERICK	TX	EAGLE PASS	FORT DUNCAN MEDICAL CENTER
AIRPORT	5T9	TX	TEXAS	MAVERICK	TX	EAGLE PASS	MAVERICK COUNTY MEMORIAL INTL
HELIPORT	70TX	TX	TEXAS	MAVERICK	TX	EAGLE PASS	US BORDER PATROL EAGLE PASS
AIRPORT	ETN	TX	TEXAS	EASTLAND	TX	EASTLAND	EASTLAND MUNI
AIRPORT	TX68	TX	TEXAS	FANNIN	TX	ECTOR	PARKER PLACE
AIRPORT	6TE0	TX	TEXAS	HIDALGO	TX	EDCOUCH	SKALITSKY
AIRPORT	TS29	TX	TEXAS	MC LENNAN	TX	EDDY	LIBERTY HILL INTL
AIRPORT	6TE1	TX	TEXAS	HIDALGO	TX	EDINBURG	NORMAN & WHITE
ULTRALIGHT	49XA	TX	TEXAS	HIDALGO	TX	EDINBURG	OMNI RANCH
AIRPORT	EBG	TX	TEXAS	HIDALGO	TX	EDINBURG	SOUTH TEXAS INTL AT EDINBURG
AIRPORT	6TE3	TX	TEXAS	JACKSON	TX	EDNA	HAHNS
AIRPORT	26R	TX	TEXAS	JACKSON	TX	EDNA	JACKSON COUNTY
AIRPORT	6TE5	TX	TEXAS	JACKSON	TX	EDNA	KUBECKA FLYING SERVICE INC
AIRPORT	81TS	TX	TEXAS	COMANCHE	TX	EDNA HILL	RANCHO DELUXE
AIRPORT	TS96	TX	TEXAS	WHARTON	TX	EL CAMPO	EL CAMPO AIRPARK
AIRPORT	2TE4	TX	TEXAS	WHARTON	TX	EL CAMPO	FRELS
AIRPORT	68TE	TX	TEXAS	WHARTON	TX	EL CAMPO	NORRIS RAUN RANCH
AIRPORT	0XS1	TX	TEXAS	WHARTON	TX	EL CAMPO	RODGERS ROOST
AIRPORT	7TE6	TX	TEXAS	WHARTON	TX	EL CAMPO	STOVALL RANCH NR 1
AIRPORT	8TE8	TX	TEXAS	WHARTON	TX	EL CAMPO	TRADEWIND AG
HELIPORT	TS59	TX	TEXAS	EL PASO	TX	EL PASO	BEAR
HELIPORT	03XA	TX	TEXAS	EL PASO	TX	EL PASO	DEL SOL MEDICAL CENTER
AIRPORT	ELP	TX	TEXAS	EL PASO	TX	EL PASO	EL PASO INTL
HELIPORT	8TE6	TX	TEXAS	EL PASO	TX	EL PASO	HOSPITALS OF PROVIDENCE TRANSMOUNTIAN CAMPUS
HELIPORT	50XA	TX	TEXAS	EL PASO	TX	EL PASO	LAS PALMAS MEDICAL CENTER
HELIPORT	TX44	TX	TEXAS	EL PASO	TX	EL PASO	SIERRA MEDICAL CENTER
HELIPORT	27TE	TX	TEXAS	EL PASO	TX	EL PASO	SIERRA PROVIDENCE HOSPITAL
HELIPORT	TS53	TX	TEXAS	ANDERSON	TX	EL PASO	TECMA
HELIPORT	TA41	TX	TEXAS	EL PASO	TX	EL PASO	UNIVERSITY MEDICAL CENTER
AIRPORT	27R	TX	TEXAS	SCHLEICHER	TX	ELDORADO	ELDORADO
AIRPORT	6TA0	TX	TEXAS	SCHLEICHER	TX	ELDORADO	ROCKING R RANCH
AIRPORT	TX61	TX	TEXAS	TRAVIS	TX	ELGIN	BAKER'S PLACE
AIRPORT	56TS	TX	TEXAS	BASTROP	TX	ELGIN	ELGIN INTRACONTINENTAL
AIRPORT	62TA	TX	TEXAS	BASTROP	TX	ELGIN	HAWKEN AIR ONE
AIRPORT	1XS2	TX	TEXAS	TRAVIS	TX	ELGIN	SKYE DANCE
AIRPORT	TX72	TX	TEXAS	LEE	TX	ELGIN	WOOD TRIPLE D
AIRPORT	6XS9	TX	TEXAS	BEXAR	TX	ELMENDORF	HARMONY FIELD
AIRPORT	28TE	TX	TEXAS	BEXAR	TX	ELMENDORF	MIDLAKE
AIRPORT	2TX1	TX	TEXAS	BEXAR	TX	ELMENDORF	RUSSELL PARADISE
AIRPORT	02XS	TX	TEXAS	TRAVIS	TX	ELROY	SEIDEL RANCH
AIRPORT	67TX	TX	TEXAS	RAINS	TX	EMORY	JOHN R ARMSTRONG MEMORIAL FIELD
AIRPORT	XA66	TX	TEXAS	LA SALLE	TX	ENCINAL	EL JARDIN RANCH
AIRPORT	TE29	TX	TEXAS	WEBB	TX	ENCINAL	LA ESPERANZA RANCH
AIRPORT	2TX4	TX	TEXAS	WEBB	TX	ENCINAL	LEWIS RANCH
AIRPORT	8TS9	TX	TEXAS	WEBB	TX	ENCINAL	STRAIT RANCH
AIRPORT	2TA8	TX	TEXAS	BROOKS	TX	ENCINO	EL COYOTE RANCH
AIRPORT	F41	TX	TEXAS	ELLIS	TX	ENNIS	ENNIS MUNI
HELIPORT	TE05	TX	TEXAS	ELLIS	TX	ENNIS	MX RANCH
AIRPORT	TE39	TX	TEXAS	COOKE	TX	ERA	BUCKER FIELD
AIRPORT	TX94	TX	TEXAS	COOKE	TX	ERA	FLYING D RANCH
AIRPORT	TX39	TX	TEXAS	COOKE	TX	ERA	RUBY FIELD
HELIPORT	6TA1	TX	TEXAS	HENDERSON	TX	EUSTACE	SKY RANCH
AIRPORT	4TE8	TX	TEXAS	JASPER	TX	EVADALE	BEN BRUCE MEMORIAL AIRPARK
AIRPORT	00TS	TX	TEXAS	TARRANT	TX	EVERMAN	ALPINE RANGE
AIRPORT	E35	TX	TEXAS	EL PASO	TX	FABENS	FABENS
HELIPORT	2XA8	TX	TEXAS	FREESTONE	TX	FAIRFIELD	AIR EVAC 53
AIRPORT	7XS6	TX	TEXAS	FREESTONE	TX	FAIRFIELD	MOORE HX RANCH
AIRPORT	2TA6	TX	TEXAS	FREESTONE	TX	FAIRFIELD	PYRAMID RANCH
AIRPORT	71TS	TX	TEXAS	SABINE	TX	FAIRMOUNT	FAIRMOUNT
AIRPORT	BKS	TX	TEXAS	BROOKS	TX	FALFURRIAS	BROOKS COUNTY
AIRPORT	7TE2	TX	TEXAS	BROOKS	TX	FALFURRIAS	CAGE RANCH
HELIPORT	98TX	TX	TEXAS	BROOKS	TX	FALFURRIAS	CIG 402
AIRPORT	7TE0	TX	TEXAS	JEFFERSON	TX	FANNETT	KELLEY CROP SERVICE
AIRPORT	6XS3	TX	TEXAS	COLLIN	TX	FARMERSVILLE	MULLINS LANDING
AIRPORT	8TA5	TX	TEXAS	COLLIN	TX	FARMERSVILLE	SHORT STOP
AIRPORT	TX6	TX	TEXAS	COLLIN	TX	FARMERSVILLE	TWISTED JS
HELIPORT	TE82	TX	TEXAS	ROCKWALL	TX	FATE	5-STATE
AIRPORT	XS90	TX	TEXAS	CALDWELL	TX	FENTRESS	FENTRESS AIRPARK
HELIPORT	12T	TX	TEXAS	ELLIS	TX	FERRIS/RED OAK	FERRIS RED OAK MUNI
HELIPORT	08TA	TX	TEXAS	COMAL	TX	FISCHER	RANCHO DEL LAGO
AIRPORT	2TE5	TX	TEXAS	FAYETTE	TX	FLATONIA	PIANO RANCH
AIRPORT	7TE9	TX	TEXAS	WILSON	TX	FLORESVILLE	BOENING BROTHERS
AIRPORT	82XS	TX	TEXAS	WILSON	TX	FLORESVILLE	CIRCLE P RANCH
AIRPORT	8TA0	TX	TEXAS	WILSON	TX	FLORESVILLE	JOHN B CONNALLY RANCH
AIRPORT	TT05	TX	TEXAS	WILSON	TX	FLORESVILLE	PATTON AIR PARK
AIRPORT	TS47	TX	TEXAS	WILSON	TX	FLORESVILLE	PEELER AIRPARK
AIRPORT	1TE7	TX	TEXAS	WILSON	TX	FLORESVILLE	RAY FARM
AIRPORT	0TX5	TX	TEXAS	DENTON	TX	FLOWER MOUND	SHILOH
AIRPORT	TA08	TX	TEXAS	HUNT	TX	FLOYD	FLYING M
AIRPORT	41F	TX	TEXAS	FLOYD	TX	FLOYDADA	FLOYDADA MUNI
AIRPORT	T93	TX	TEXAS	LIPSCOMB	TX	FOLLETT	FOLLETT/LIPSCOMB COUNTY
AIRPORT	64XA	TX	TEXAS	MONTAGUE	TX	FORESTBURG	BIRD DOG LANDING
AIRPORT	01TE	TX	TEXAS	KAUFMAN	TX	FORNEY	SMITH FIELD
AIRPORT	TA18	TX	TEXAS	KAUFMAN	TX	FORNEY	SUNSET
AIRPORT	BIF	TX	TEXAS	EL PASO	TX	FORT BLISS/EL PASO/	BIGGS AAF (FORT BLISS)
AIRPORT	HLR	TX	TEXAS	BELL	TX	FORT HOOD(KILLEEN)	HOOD AHP
AIRPORT	22XS	TX	TEXAS	BELL	TX	FORT HOOD(KILLEEN)	LONGHORN AUX LANDING STRIP
AIRPORT	GRK	TX	TEXAS	BELL	TX	FORT HOOD/KILLEEN	ROBERT GRAY AAF
AIRPORT	23XS	TX	TEXAS	BELL	TX	FORT HOOD/KILLEEN/	SHORTHORN AUX LANDING STRIP
HELIPORT	0XA1	TX	TEXAS	SUTTON	TX	FORT MCKAVETT	KOTHMANN RANCH
AIRPORT	4TS7	TX	TEXAS	PECOS	TX	FORT STOCKTON	ALLISON RANCH
AIRPORT	FST	TX	TEXAS	PECOS	TX	FORT STOCKTON	FORT STOCKTON-PECOS COUNTY
HELIPORT	XA18	TX	TEXAS	TARRANT	TX	FORT WORTH	BAYLOR SCOTT & WHITE ALL SAINTS MED CTR - FT WORTH
HELIPORT	TX65	TX	TEXAS	DENTON	TX	FORT WORTH	BEECHWOOD
HELIPORT	XS04	TX	TEXAS	TARRANT	TX	FORT WORTH	BELL SOUTH AIRFIELD
HELIPORT	3XS7	TX	TEXAS	DENTON	TX	FORT WORTH	BELL TRAINING FACILITY
AIRPORT	50F	TX	TEXAS	PARKER	TX	FORT WORTH	BOURLAND FIELD
HELIPORT	TX85	TX	TEXAS	TARRANT	TX	FORT WORTH	CITY OF FORT WORTH
HELIPORT	XA36	TX	TEXAS	TARRANT	TX	FORT WORTH	COOK CHILDREN'S MEDICAL CENTER
AIRPORT	2TE2	TX	TEXAS	TARRANT	TX	FORT WORTH	FLYING OAKS
AIRPORT	AFW	TX	TEXAS	TARRANT	TX	FORT WORTH	FORT WORTH ALLIANCE
AIRPORT	FTW	TX	TEXAS	TARRANT	TX	FORT WORTH	FORT WORTH MEACHAM INTL
AIRPORT	NFW	TX	TEXAS	TARRANT	TX	FORT WORTH	FORT WORTH NAS JRB (CARSWELL FLD)
AIRPORT	FWS	TX	TEXAS	TARRANT	TX	FORT WORTH	FORT WORTH SPINKS
AIRPORT	TS00	TX	TEXAS	TARRANT	TX	FORT WORTH	FULLER
HELIPORT	TE30	TX	TEXAS	TARRANT	TX	FORT WORTH	HARRIS HOSPITAL
HELIPORT	51TA	TX	TEXAS	TARRANT	TX	FORT WORTH	HARRIS METHODIST SOUTHWEST HELISTOP
HELIPORT	TA92	TX	TEXAS	TARRANT	TX	FORT WORTH	HDC1 HELIPORT
AIRPORT	T67	TX	TEXAS	TARRANT	TX	FORT WORTH	HICKS AIRFIELD
HELIPORT	XS96	TX	TEXAS	TARRANT	TX	FORT WORTH	HILLWOOD
HELIPORT	93TX	TX	TEXAS	TARRANT	TX	FORT WORTH	JOHN PETER SMITH EMS BUILDING
HELIPORT	1XS3	TX	TEXAS	TARRANT	TX	FORT WORTH	JOHN PETER SMITH HEALTH NETWORK
AIRPORT	4T2	TX	TEXAS	TARRANT	TX	FORT WORTH	KENNETH COPELAND
HELIPORT	TS56	TX	TEXAS	TARRANT	TX	FORT WORTH	KTVT CHANNEL 11
HELIPORT	XA65	TX	TEXAS	TARRANT	TX	FORT WORTH	MEDICAL CITY ALLIANCE
HELIPORT	5TX9	TX	TEXAS	TARRANT	TX	FORT WORTH	PARKWAY SURGICAL HOSPITAL
HELIPORT	89TE	TX	TEXAS	TARRANT	TX	FORT WORTH	PLAZA MEDICAL CENTER
HELIPORT	XA37	TX	TEXAS	TARRANT	TX	FORT WORTH	PLAZA MEDICAL CENTER
AIRPORT	TS73	TX	TEXAS	TARRANT	TX	FORT WORTH	STUBBS STRIP
AIRPORT	9F9	TX	TEXAS	TARRANT	TX	FORT WORTH	SYCAMORE STRIP
HELIPORT	00TE	TX	TEXAS	TARRANT	TX	FORT WORTH	TCJC-NORTHEAST CAMPUS
HELIPORT	9F5	TX	TEXAS	TARRANT	TX	FORT WORTH	TCJC-SOUTH CAMPUS
HELIPORT	0TA3	TX	TEXAS	TARRANT	TX	FORT WORTH	TEXAS HEALTH METHODIST ALLIANCE
AIRPORT	1TE9	TX	TEXAS	ROBERTSON	TX	FRANKLIN	RMR RANCH
AIRPORT	TX75	TX	TEXAS	ROBERTSON	TX	FRANKLIN	SANDBUR RANCHES PVT
AIRPORT	T25	TX	TEXAS	HENDERSON	TX	FRANKSTON	AERO ESTATES
SEAPLANE BASE	TX1	TX	TEXAS	ANDERSON	TX	FRANKSTON	AERO ESTATES
AIRPORT	TE97	TX	TEXAS	GILLESPIE	TX	FREDERICKSBURG	CAMERON RANCH
AIRPORT	8TE7	TX	TEXAS	GILLESPIE	TX	FREDERICKSBURG	CARTER RANCH
AIRPORT	6XA0	TX	TEXAS	GILLESPIE	TX	FREDERICKSBURG	CIRCLE RANCH
AIRPORT	T82	TX	TEXAS	GILLESPIE	TX	FREDERICKSBURG	GILLESPIE COUNTY
AIRPORT	25XA	TX	TEXAS	KENDALL	TX	FREDERICKSBURG	HEADWATERS
HELIPORT	3TX8	TX	TEXAS	GILLESPIE	TX	FREDERICKSBURG	HILL COUNTRY MEMORIAL HOSPITAL
AIRPORT	7XS7	TX	TEXAS	KERR	TX	FREDERICKSBURG	INDIAN SPRINGS RANCH
AIRPORT	XS01	TX	TEXAS	GILLESPIE	TX	FREDERICKSBURG	TSCHIRHART RANCH
AIRPORT	44TX	TX	TEXAS	GILLESPIE	TX	FREDERICKSBURG	WHITE OAK
AIRPORT	TS36	TX	TEXAS	GILLESPIE	TX	FREDRICKSBURG	SILVER WINGS
HELIPORT	5TS6	TX	TEXAS	BRAZORIA	TX	FREEPORT	AIR LOGISTICS - FREEPORT
HELIPORT	9TA6	TX	TEXAS	BRAZORIA	TX	FREEPORT	BUCCANEER SHORE FACILITY
HELIPORT	97TE	TX	TEXAS	BRAZORIA	TX	FREEPORT	GO HELITRANS
HELIPORT	52TX	TX	TEXAS	BRAZORIA	TX	FREEPORT	HERCULES MARINE SERVICES CORP
HELIPORT	0XA3	TX	TEXAS	BRAZORIA	TX	FREEPORT	MIDSTREAM FREEPORT
AIRPORT	TX56	TX	TEXAS	DUVAL	TX	FREER	DOUGLASS RANCH
AIRPORT	28TA	TX	TEXAS	DUVAL	TX	FREER	DUVAL COUNTY RANCH CO
AIRPORT	T19	TX	TEXAS	DUVAL	TX	FREER	DUVAL-FREER
AIRPORT	0XA4	TX	TEXAS	WEBB	TX	FREER	SEVEN C'S RANCH
AIRPORT	42XS	TX	TEXAS	DUVAL	TX	FREER	TRIPLE B RANCH
HELIPORT	XA38	TX	TEXAS	GALVESTON	TX	FRIENDSWOOD	MICKLER
AIRPORT	7XS0	TX	TEXAS	GALVESTON	TX	FRIENDSWOOD	POLLY RANCH
